"","fold.change","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","parent","Genbank","name_wp","CDS","inference","gene_description","protein","trans_table","sig","fold_change_scaled"
"71",1.496056125,"cds1063",13.99751926,0.5811643,0.720000329,0.807172269,0.41956724,0.707799364,"ID=cds1063","Parent=gene1101","Dbxref=Genbank:WP_014064894.1","Name=WP_014064894.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064894.1","product=preprotein translocase subunit SecA","protein_id=WP_014064894.1","transl_table=11","Not significant",1.496056125
"72",0.401351824,"cds1064",104.339283,-1.317060642,0.289486358,-4.549646667,5.37e-06,0.000106147,"ID=cds1064","Parent=gene1102","Dbxref=Genbank:WP_014064895.1","Name=WP_014064895.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438490.1","product=sodium:proton antiporter","protein_id=WP_014064895.1","transl_table=11","Significant",2.49157955739102
"73",0.580572071,"cds1065",57.31260913,-0.784452923,0.360680159,-2.174926741,0.029635607,0.128950928,"ID=cds1065","Parent=gene1103","Dbxref=Genbank:WP_014064896.1","Name=WP_014064896.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438489.1","product=ribonuclease T","protein_id=WP_014064896.1","transl_table=11","Not significant",1.72243903892511
"74",0.928317775,"cds1066",31.22469492,-0.107309353,0.509345628,-0.210680816,0.833136345,0.953762988,"ID=cds1066","Parent=gene1104","Dbxref=Genbank:WP_014064897.1","Name=WP_014064897.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438488.1","product=lactoylglutathione lyase","protein_id=WP_014064897.1","transl_table=11","Not significant",1.07721733541082
"75",0.34202403,"cds1067",0.244408626,-1.547830406,4.993080593,-0.309995078,0.7565647,NA,"ID=cds1067","Parent=gene1105","Dbxref=Genbank:WP_014064898.1","Name=WP_014064898.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064898.1","product=pectate lyase","protein_id=WP_014064898.1","transl_table=11",NA,2.92377117479143
"76",0.813154911,"cds1068",40.53127682,-0.298397874,0.42935961,-0.694983569,0.487065599,0.762320106,"ID=cds1068","Parent=gene1106","Dbxref=Genbank:WP_014064899.1","Name=WP_014064899.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697110.1","product=beta-carotene 15%2C15'-monooxygenase","protein_id=WP_014064899.1","transl_table=11","Not significant",1.22977797523257
"77",1.846584112,"cds1069",20.54839424,0.884858979,0.571907105,1.54720753,0.121813211,0.356034599,"ID=cds1069","Parent=gene1107","Dbxref=Genbank:WP_014064900.1","Name=WP_014064900.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438485.1","product=carboxy-S-adenosyl-L-methionine synthase CmoA","protein_id=WP_014064900.1","transl_table=11","Not significant",1.846584112
"78",0.763149914,"cds107",10.26840295,-0.389961606,0.809988789,-0.481440745,0.630203284,0.851807097,"ID=cds107","Parent=gene107","Dbxref=Genbank:WP_014064060.1","Name=WP_014064060.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064060.1","product=prepilin-type cleavage/methylation domain-containing protein","protein_id=WP_014064060.1","transl_table=11","Not significant",1.31035853068313
"79",0.619820026,"cds1070",137.2835597,-0.690078725,0.249476101,-2.766111555,0.005672912,0.0344895,"ID=cds1070","Parent=gene1108","Dbxref=Genbank:WP_014064901.1","Name=WP_014064901.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438483.1","product=aspartate--tRNA ligase","protein_id=WP_014064901.1","transl_table=11","Significant",1.61337155634271
"80",0.34202403,"cds1071",0.244408626,-1.547830406,4.993080593,-0.309995078,0.7565647,NA,"ID=cds1071","Parent=gene1109","Dbxref=Genbank:WP_041918229.1","Name=WP_041918229.1","gbkey=CDS","inference=COORDINATES: ab initio prediction:GeneMarkS+","product=hypothetical protein","protein_id=WP_041918229.1","transl_table=11",NA,2.92377117479143
"81",0.885383951,"cds1072",54.79568532,-0.175624872,0.355975608,-0.493362095,0.62175676,0.846387882,"ID=cds1072","Parent=gene1110","Dbxref=Genbank:WP_014064903.1","Name=WP_014064903.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005564376.1","product=divalent metal cation transporter","protein_id=WP_014064903.1","transl_table=11","Not significant",1.12945349740138
"82",1.189699915,"cds1073",19.27145291,0.25059772,0.579447158,0.432477262,0.665394575,0.870087508,"ID=cds1073","Parent=gene1111","Dbxref=Genbank:WP_080557633.1","Name=WP_080557633.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697081.1","product=dihydroneopterin triphosphate diphosphatase","protein_id=WP_080557633.1","transl_table=11","Not significant",1.189699915
"83",0.965662343,"cds1074",435.9525927,-0.050409275,0.177206774,-0.284465848,0.776053402,0.924300829,"ID=cds1074","Parent=gene1112","Dbxref=Genbank:WP_005696686.1","Name=WP_005696686.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005624439.1","product=YebC/PmpR family DNA-binding transcriptional regulator","protein_id=WP_005696686.1","transl_table=11","Not significant",1.03555865800185
"84",0.84954614,"cds1075",550.5920505,-0.23523579,0.166251383,-1.414940353,0.157085985,0.41544751,"ID=cds1075","Parent=gene1113","Dbxref=Genbank:WP_005696685.1","Name=WP_005696685.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697082.1","product=hypothetical protein","protein_id=WP_005696685.1","transl_table=11","Not significant",1.1770991037638
"85",1.433410599,"cds1076",100.0480622,0.519451928,0.319045366,1.628144403,0.10349427,0.321900717,"ID=cds1076","Parent=gene1114","Dbxref=Genbank:WP_005697069.1","Name=WP_005697069.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438480.1","product=crossover junction endodeoxyribonuclease RuvC","protein_id=WP_005697069.1","transl_table=11","Not significant",1.433410599
"86",1.654610244,"cds1077",31.86477997,0.72649142,0.464837197,1.562894329,0.118077452,0.349198045,"ID=cds1077","Parent=gene1115","Dbxref=Genbank:WP_014064905.1","Name=WP_014064905.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438479.1","product=Holliday junction branch migration protein RuvA","protein_id=WP_014064905.1","transl_table=11","Not significant",1.654610244
"87",1.713973199,"cds1078",57.50787999,0.77734455,0.354083845,2.195368588,0.028137168,0.125181688,"ID=cds1078","Parent=gene1116","Dbxref=Genbank:WP_041918230.1","Name=WP_041918230.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438478.1","product=Holliday junction branch migration DNA helicase RuvB","protein_id=WP_041918230.1","transl_table=11","Not significant",1.713973199
"88",1.799800702,"cds1079",45.09548644,0.847837161,0.395411614,2.144188818,0.032017761,0.135496308,"ID=cds1079","Parent=gene1117","Dbxref=Genbank:WP_014064907.1","Name=WP_014064907.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064907.1","product=hypothetical protein","protein_id=WP_014064907.1","transl_table=11","Not significant",1.799800702
"89",0.39641187,"cds108",6.604605444,-1.334927932,1.01231238,-1.318691699,0.187272203,NA,"ID=cds108","Parent=gene108","Dbxref=Genbank:WP_014064061.1","Name=WP_014064061.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064061.1","product=type II/IV secretion system protein","protein_id=WP_014064061.1","transl_table=11",NA,2.52262880019208
"90",0.347189253,"cds1080",311.6516035,-1.526205803,0.228539092,-6.678095164,2.42e-11,1.61e-09,"ID=cds1080","Parent=gene1118","Dbxref=Genbank:WP_014064908.1","Name=WP_014064908.1","Note=part of the aerobic respiratory chain%3B catalyzes the ubiquinol to ubiquinone","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439232.1","product=cytochrome bd oxidase subunit I","protein_id=WP_014064908.1","Significant",2.88027348588466
"91",0.355501366,"cds1081",183.9804743,-1.492072991,0.247216831,-6.035483044,1.58e-09,7.56e-08,"ID=cds1081","Parent=gene1119","Dbxref=Genbank:WP_014064909.1","Name=WP_014064909.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439231.1","product=cytochrome d ubiquinol oxidase subunit II","protein_id=WP_014064909.1","transl_table=11","Significant",2.81292871319094
"92",0.376112865,"cds1082",74.85445147,-1.41076244,0.332281533,-4.245684151,2.18e-05,0.000326037,"ID=cds1082","Parent=gene1120","Dbxref=Genbank:WP_014064910.1","Name=WP_014064910.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064910.1","product=cyd operon protein YbgE","protein_id=WP_014064910.1","transl_table=11","Significant",2.65877637554355
"93",1.689766585,"cds1083",134.6533547,0.756823974,0.257241814,2.942072146,0.00326024,0.022807731,"ID=cds1083","Parent=gene1121","Dbxref=Genbank:WP_041918318.1","Name=WP_041918318.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438547.1","product=tol-pal system-associated acyl-CoA thioesterase","protein_id=WP_041918318.1","transl_table=11","Significant",1.689766585
"94",1.244048496,"cds1084",195.6685158,0.315042726,0.221759726,1.42064897,0.155418835,0.412468072,"ID=cds1084","Parent=gene1122","Dbxref=Genbank:WP_014064912.1","Name=WP_014064912.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438546.1","product=protein TolQ","protein_id=WP_014064912.1","transl_table=11","Not significant",1.244048496
"95",1.176540101,"cds1085",156.8971448,0.234550494,0.237252144,0.988612746,0.322852647,0.62465494,"ID=cds1085","Parent=gene1123","Dbxref=Genbank:WP_014064913.1","Name=WP_014064913.1","Note=membrane spanning protein in TolA-TolQ-TolR complex%3B involved in the tonB-independent uptake of group A colicins","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438545.1","product=colicin transporter","protein_id=WP_014064913.1","Not significant",1.176540101
"96",1.1708268,"cds1086",284.3729997,0.227527675,0.191305181,1.189344026,0.234304317,0.534263348,"ID=cds1086","Parent=gene1124","Dbxref=Genbank:WP_014064914.1","Name=WP_014064914.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696672.1","product=cell envelope integrity protein TolA","protein_id=WP_014064914.1","transl_table=11","Not significant",1.1708268
"97",1.043564819,"cds1087",366.0757233,0.061520214,0.188720371,0.32598608,0.744434887,0.910887533,"ID=cds1087","Parent=gene1125","Dbxref=Genbank:WP_014064915.1","Name=WP_014064915.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438543.1","product=Tol-Pal system beta propeller repeat protein TolB","protein_id=WP_014064915.1","transl_table=11","Not significant",1.043564819
"98",0.583327183,"cds1088",807.397349,-0.777622789,0.153348163,-5.070962519,3.96e-07,1.02e-05,"ID=cds1088","Parent=gene1126","Dbxref=Genbank:WP_014064916.1","Name=WP_014064916.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438542.1","product=peptidoglycan-associated lipoprotein Pal","protein_id=WP_014064916.1","transl_table=11","Significant",1.71430378892526
"99",0.953392654,"cds1089",35.73853207,-0.068857585,0.439753371,-0.156582279,0.875574069,0.969612503,"ID=cds1089","Parent=gene1130","Dbxref=Genbank:WP_014064917.1","Name=WP_014064917.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438541.1","product=tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ","protein_id=WP_014064917.1","transl_table=11","Not significant",1.04888578258334
"100",0.786437277,"cds109",4.548879201,-0.346596389,1.218881506,-0.284356098,0.7761375,NA,"ID=cds109","Parent=gene109","Dbxref=Genbank:WP_014064062.1","Name=WP_014064062.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064062.1","product=type II secretion system F family protein","protein_id=WP_014064062.1","transl_table=11",NA,1.27155722299262
"101",0.819866633,"cds1090",62.38327991,-0.286538849,0.341552559,-0.838930469,0.401508329,0.693672384,"ID=cds1090","Parent=gene1131","Dbxref=Genbank:WP_014064918.1","Name=WP_014064918.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696667.1","product=Fe-S cluster assembly transcriptional regulator IscR","protein_id=WP_014064918.1","transl_table=11","Not significant",1.2197105721218
"102",0.555573202,"cds1091",266.1979829,-0.847951082,0.205983831,-4.11659049,3.85e-05,0.000523906,"ID=cds1091","Parent=gene1132","Dbxref=Genbank:WP_014064919.1","Name=WP_014064919.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_018355286.1","product=IscS subfamily cysteine desulfurase","protein_id=WP_014064919.1","transl_table=11","Significant",1.79994282733601
"103",0.517535065,"cds1092",76.46032889,-0.95027148,0.316197553,-3.005309411,0.002653108,0.019097372,"ID=cds1092","Parent=gene1133","Dbxref=Genbank:WP_005696665.1","Name=WP_005696665.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005626962.1","product=Fe-S cluster assembly scaffold IscU","protein_id=WP_005696665.1","transl_table=11","Significant",1.93223622441892
"104",0.794744323,"cds1095",41.79401728,-0.331437289,0.404319983,-0.819740064,0.412364306,0.701669224,"ID=cds1095","Parent=gene1136","Dbxref=Genbank:WP_014064922.1","Name=WP_014064922.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438537.1","product=iron-sulfur cluster assembly protein IscA","protein_id=WP_014064922.1","transl_table=11","Not significant",1.25826630157634
"105",0.731306116,"cds1096",120.0761193,-0.451452666,0.261401303,-1.727048262,0.084158996,0.277836297,"ID=cds1096","Parent=gene1137","Dbxref=Genbank:WP_014064923.1","Name=WP_014064923.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697154.1","product=Fe-S protein assembly co-chaperone HscB","protein_id=WP_014064923.1","transl_table=11","Not significant",1.36741643221811
"106",0.920704125,"cds1097",90.62417417,-0.119190485,0.287158284,-0.415068942,0.678091435,0.876188855,"ID=cds1097","Parent=gene1138","Dbxref=Genbank:WP_014064924.1","Name=WP_014064924.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438535.1","product=DUF2625 domain-containing protein","protein_id=WP_014064924.1","transl_table=11","Not significant",1.08612525223562
"107",1.045303495,"cds1098",191.0140242,0.063921877,0.219917612,0.290662838,0.771309196,0.923459801,"ID=cds1098","Parent=gene1139","Dbxref=Genbank:WP_014064925.1","Name=WP_014064925.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_009766721.1","product=Fe-S protein assembly chaperone HscA","protein_id=WP_014064925.1","transl_table=11","Not significant",1.045303495
"108",1.089986616,"cds1099",34.13594156,0.124310421,0.462841057,0.268581231,0.788251957,0.928971678,"ID=cds1099","Parent=gene1140","Dbxref=Genbank:WP_005696659.1","Name=WP_005696659.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438533.1","product=(2Fe-2S) ferredoxin","protein_id=WP_005696659.1","transl_table=11","Not significant",1.089986616
"109",1.407850909,"cds11",24.76721819,0.493494561,0.523365873,0.942924609,0.345719466,0.647385681,"ID=cds11","Parent=gene11","Dbxref=Genbank:WP_014063978.1","Name=WP_014063978.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014063978.1","product=ABC transporter permease","protein_id=WP_014063978.1","transl_table=11","Not significant",1.407850909
"110",1.235276286,"cds110",1.718309635,0.304833756,1.862100042,0.163704285,0.869963944,NA,"ID=cds110","Parent=gene110","Dbxref=Genbank:WP_014064063.1","Name=WP_014064063.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697891.1","product=prepilin peptidase","protein_id=WP_014064063.1","transl_table=11",NA,1.235276286
"111",0.706649687,"cds1100",9.609976385,-0.500932901,0.814540102,-0.61498863,0.538562229,0.79570927,"ID=cds1100","Parent=gene1141","Dbxref=Genbank:WP_014064926.1","Name=WP_014064926.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438532.1","product=Fe-S assembly protein IscX","protein_id=WP_014064926.1","transl_table=11","Not significant",1.41512834208614
"112",1.305014896,"cds1101",125.8236497,0.384066274,0.27163527,1.413904292,0.157390006,0.415531399,"ID=cds1101","Parent=gene1142","Dbxref=Genbank:WP_014064927.1","Name=WP_014064927.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697088.1","product=class I SAM-dependent methyltransferase","protein_id=WP_014064927.1","transl_table=11","Not significant",1.305014896
"113",0.347457064,"cds1102",201.1936499,-1.525093383,0.238858822,-6.384915437,1.71e-10,9.69e-09,"ID=cds1102","Parent=gene1143","Dbxref=Genbank:WP_014064928.1","Name=WP_014064928.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438984.1","product=galactose/methyl galactoside ABC transporter permease MglC","protein_id=WP_014064928.1","transl_table=11","Significant",2.87805344489989
"114",0.420483294,"cds1103",397.2964943,-1.249879613,0.199453963,-6.266506778,3.69e-10,2.01e-08,"ID=cds1103","Parent=gene1144","Dbxref=Genbank:WP_014064929.1","Name=WP_014064929.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_011199821.1","product=galactose/methyl galactoside ABC transporter ATP-binding protein MglA","protein_id=WP_014064929.1","transl_table=11","Significant",2.37821576806807
"115",0.28158326,"cds1104",2215.996093,-1.828366525,0.154084545,-11.86599554,1.78e-32,1.36e-29,"ID=cds1104","Parent=gene1145","Dbxref=Genbank:WP_014064930.1","Name=WP_014064930.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438982.2","product=galactose/glucose ABC transporter substrate-binding protein MglB","protein_id=WP_014064930.1","transl_table=11","Significant",3.5513474771192
